sequence_id,trial,debruijn_label,assigned_condition
179,4,2,3
179,5,1,4
179,6,4,1
179,7,1,4
179,8,1,4
179,9,3,2
179,10,2,3
179,11,0,5
179,12,1,4
179,13,5,6
179,14,4,1
179,15,4,1
179,16,3,2
179,17,3,2
179,18,1,4
179,19,0,5
179,20,3,2
179,21,5,6
179,22,0,5
179,23,2,3
179,24,2,3
179,25,5,6
179,26,5,6
179,27,3,2
179,28,4,1
179,29,5,6
179,30,1,4
179,31,2,3
179,32,4,1
179,33,0,5
179,34,5,6
179,35,2,3
179,36,3,2
180,1,4,5
180,2,1,4
180,3,1,4
180,4,3,2
180,5,2,3
180,6,0,6
180,7,1,4
180,8,5,1
180,9,4,5
180,10,4,5
180,11,3,2
180,12,3,2
180,13,1,4
180,14,0,6
180,15,3,2
180,16,5,1
180,17,0,6
180,18,2,3
180,19,2,3
180,20,5,1
180,21,5,1
180,22,3,2
180,23,4,5
180,24,5,1
180,25,1,4
180,26,2,3
180,27,4,5
180,28,0,6
180,29,5,1
180,30,2,3
180,31,3,2
180,32,0,6
180,33,0,6
180,34,4,5
180,35,2,3
180,36,1,4
181,1,3,1
181,2,1,3
181,3,0,5
181,4,3,1
181,5,5,6
181,6,0,5
181,7,2,4
181,8,2,4
181,9,5,6
181,10,5,6
181,11,3,1
181,12,4,2
181,13,5,6
181,14,1,3
181,15,2,4
181,16,4,2
181,17,0,5
181,18,5,6
181,19,2,4
181,20,3,1
181,21,0,5
181,22,0,5
181,23,4,2
181,24,2,4
181,25,1,3
181,26,4,2
181,27,1,3
181,28,1,3
181,29,3,1
181,30,2,4
181,31,0,5
181,32,1,3
181,33,5,6
181,34,4,2
181,35,4,2
181,36,3,1
182,1,4,6
182,2,2,2
182,3,1,4
182,4,4,6
182,5,1,4
182,6,1,4
182,7,3,3
182,8,2,2
182,9,0,5
182,10,1,4
182,11,5,1
182,12,4,6
182,13,4,6
182,14,3,3
182,15,3,3
182,16,1,4
182,17,0,5
182,18,3,3
182,19,5,1
182,20,0,5
182,21,2,2
182,22,2,2
182,23,5,1
182,24,5,1
182,25,3,3
182,26,4,6
182,27,5,1
182,28,1,4
182,29,2,2
182,30,4,6
182,31,0,5
182,32,5,1
182,33,2,2
182,34,3,3
182,35,0,5
182,36,0,5
183,1,1,6
183,2,2,5
183,3,4,1
183,4,0,3
183,5,5,4
183,6,2,5
183,7,3,2
183,8,0,3
183,9,0,3
183,10,4,1
183,11,2,5
183,12,1,6
183,13,4,1
183,14,1,6
183,15,1,6
183,16,3,2
183,17,2,5
183,18,0,3
183,19,1,6
183,20,5,4
183,21,4,1
183,22,4,1
183,23,3,2
183,24,3,2
183,25,1,6
183,26,0,3
183,27,3,2
183,28,5,4
183,29,0,3
183,30,2,5
183,31,2,5
183,32,5,4
183,33,5,4
183,34,3,2
183,35,4,1
183,36,5,4
184,1,3,2
184,2,5,1
184,3,0,4
184,4,2,3
184,5,2,3
184,6,5,1
184,7,5,1
184,8,3,2
184,9,4,5
184,10,5,1
184,11,1,6
184,12,2,3
184,13,4,5
184,14,0,4
184,15,5,1
184,16,2,3
184,17,3,2
184,18,0,4
184,19,0,4
184,20,4,5
184,21,2,3
184,22,1,6
184,23,4,5
184,24,1,6
184,25,1,6
184,26,3,2
184,27,2,3
184,28,0,4
184,29,1,6
184,30,5,1
184,31,4,5
184,32,4,5
184,33,3,2
184,34,3,2
184,35,1,6
184,36,0,4
185,1,0,5
185,2,0,5
185,3,4,2
185,4,2,1
185,5,1,4
185,6,4,2
185,7,1,4
185,8,1,4
185,9,3,6
185,10,2,1
185,11,0,5
185,12,1,4
185,13,5,3
185,14,4,2
185,15,4,2
185,16,3,6
185,17,3,6
185,18,1,4
185,19,0,5
185,20,3,6
185,21,5,3
185,22,0,5
185,23,2,1
185,24,2,1
185,25,5,3
185,26,5,3
185,27,3,6
185,28,4,2
185,29,5,3
185,30,1,4
185,31,2,1
185,32,4,2
185,33,0,5
185,34,5,3
185,35,2,1
185,36,3,6
186,1,3,5
186,2,1,4
186,3,0,3
186,4,3,5
186,5,5,2
186,6,0,3
186,7,2,6
186,8,2,6
186,9,5,2
186,10,5,2
186,11,3,5
186,12,4,1
186,13,5,2
186,14,1,4
186,15,2,6
186,16,4,1
186,17,0,3
186,18,5,2
186,19,2,6
186,20,3,5
186,21,0,3
186,22,0,3
186,23,4,1
186,24,2,6
186,25,1,4
186,26,4,1
186,27,1,4
186,28,1,4
186,29,3,5
186,30,2,6
186,31,0,3
186,32,1,4
186,33,5,2
186,34,4,1
186,35,4,1
186,36,3,5
187,1,0,4
187,2,0,4
187,3,4,1
187,4,2,6
187,5,1,3
187,6,4,1
187,7,1,3
187,8,1,3
187,9,3,5
187,10,2,6
187,11,0,4
187,12,1,3
187,13,5,2
187,14,4,1
187,15,4,1
187,16,3,5
187,17,3,5
187,18,1,3
187,19,0,4
187,20,3,5
187,21,5,2
187,22,0,4
187,23,2,6
187,24,2,6
187,25,5,2
187,26,5,2
187,27,3,5
187,28,4,1
187,29,5,2
187,30,1,3
187,31,2,6
187,32,4,1
187,33,0,4
187,34,5,2
187,35,2,6
187,36,3,5
188,1,4,1
188,2,3,6
188,3,3,6
188,4,1,3
188,5,0,2
188,6,3,6
188,7,5,4
188,8,0,2
188,9,2,5
188,10,2,5
188,11,5,4
188,12,5,4
188,13,3,6
188,14,4,1
188,15,5,4
188,16,1,3
188,17,2,5
188,18,4,1
188,19,0,2
188,20,5,4
188,21,2,5
188,22,3,6
188,23,0,2
188,24,0,2
188,25,4,1
188,26,2,5
188,27,1,3
188,28,4,1
188,29,1,3
188,30,1,3
188,31,3,6
188,32,2,5
188,33,0,2
188,34,1,3
188,35,5,4
188,36,4,1
189,1,3,5
189,2,1,2
189,3,0,1
189,4,3,5
189,5,5,6
189,6,0,1
189,7,2,4
189,8,2,4
189,9,5,6
189,10,5,6
189,11,3,5
189,12,4,3
189,13,5,6
189,14,1,2
189,15,2,4
189,16,4,3
189,17,0,1
189,18,5,6
189,19,2,4
189,20,3,5
189,21,0,1
189,22,0,1
189,23,4,3
189,24,2,4
189,25,1,2
189,26,4,3
189,27,1,2
189,28,1,2
189,29,3,5
189,30,2,4
189,31,0,1
189,32,1,2
189,33,5,6
189,34,4,3
189,35,4,3
189,36,3,5
190,1,5,6
190,2,4,5
190,3,4,5
190,4,3,3
190,5,3,3
190,6,1,4
190,7,0,2
190,8,3,3
190,9,5,6
190,10,0,2
190,11,2,1
190,12,2,1
190,13,5,6
190,14,5,6
190,15,3,3
190,16,4,5
190,17,5,6
190,18,1,4
190,19,2,1
190,20,4,5
190,21,0,2
190,22,5,6
190,23,2,1
190,24,3,3
190,25,0,2
190,26,0,2
190,27,4,5
190,28,2,1
190,29,1,4
190,30,4,5
190,31,1,4
190,32,1,4
190,33,3,3
190,34,2,1
190,35,0,2
190,36,1,4
191,1,5,3
191,2,4,1
191,3,4,1
191,4,3,5
191,5,3,5
191,6,1,2
191,7,0,6
191,8,3,5
191,9,5,3
191,10,0,6
191,11,2,4
191,12,2,4
191,13,5,3
191,14,5,3
191,15,3,5
191,16,4,1
191,17,5,3
191,18,1,2
191,19,2,4
191,20,4,1
191,21,0,6
191,22,5,3
191,23,2,4
191,24,3,5
191,25,0,6
191,26,0,6
191,27,4,1
191,28,2,4
191,29,1,2
191,30,4,1
191,31,1,2
191,32,1,2
191,33,3,5
191,34,2,4
191,35,0,6
191,36,1,2
192,1,2,6
192,2,1,5
192,3,4,3
192,4,1,5
192,5,1,5
192,6,3,1
192,7,2,6
192,8,0,2
192,9,1,5
192,10,5,4
192,11,4,3
192,12,4,3
192,13,3,1
192,14,3,1
192,15,1,5
192,16,0,2
192,17,3,1
192,18,5,4
192,19,0,2
192,20,2,6
192,21,2,6
192,22,5,4
192,23,5,4
192,24,3,1
192,25,4,3
192,26,5,4
192,27,1,5
192,28,2,6
192,29,4,3
192,30,0,2
192,31,5,4
192,32,2,6
192,33,3,1
192,34,0,2
192,35,0,2
192,36,4,3
193,1,5,3
193,2,5,3
193,3,3,5
193,4,4,2
193,5,5,3
193,6,1,6
193,7,2,4
193,8,4,2
193,9,0,1
193,10,5,3
193,11,2,4
193,12,3,5
193,13,0,1
193,14,0,1
193,15,4,2
193,16,2,4
193,17,1,6
193,18,4,2
193,19,1,6
193,20,1,6
193,21,3,5
193,22,2,4
193,23,0,1
193,24,1,6
193,25,5,3
193,26,4,2
193,27,4,2
193,28,3,5
193,29,3,5
193,30,1,6
193,31,0,1
193,32,3,5
193,33,5,3
193,34,0,1
193,35,2,4
193,36,2,4
194,1,3,3
194,2,4,5
194,3,5,6
194,4,1,2
194,5,2,4
194,6,4,5
194,7,0,1
194,8,5,6
194,9,2,4
194,10,3,3
194,11,0,1
194,12,0,1
194,13,4,5
194,14,2,4
194,15,1,2
194,16,4,5
194,17,1,2
194,18,1,2
194,19,3,3
194,20,2,4
194,21,0,1
194,22,1,2
194,23,5,6
194,24,4,5
194,25,4,5
194,26,3,3
194,27,3,3
194,28,1,2
194,29,0,1
194,30,3,3
194,31,5,6
194,32,0,1
194,33,2,4
194,34,2,4
194,35,5,6
194,36,5,6
195,1,0,6
195,2,4,5
195,3,2,3
195,4,1,1
195,5,4,5
195,6,1,1
195,7,1,1
195,8,3,2
195,9,2,3
195,10,0,6
195,11,1,1
195,12,5,4
195,13,4,5
195,14,4,5
195,15,3,2
195,16,3,2
195,17,1,1
195,18,0,6
195,19,3,2
195,20,5,4
195,21,0,6
195,22,2,3
195,23,2,3
195,24,5,4
195,25,5,4
195,26,3,2
195,27,4,5
195,28,5,4
195,29,1,1
195,30,2,3
195,31,4,5
195,32,0,6
195,33,5,4
195,34,2,3
195,35,3,2
195,36,0,6
196,1,0,3
196,2,1,6
196,3,5,2
196,4,4,1
196,5,4,1
196,6,3,5
196,7,3,5
196,8,1,6
196,9,0,3
196,10,3,5
196,11,5,2
196,12,0,3
196,13,2,4
196,14,2,4
196,15,5,2
196,16,5,2
196,17,3,5
196,18,4,1
196,19,5,2
196,20,1,6
196,21,2,4
196,22,4,1
196,23,0,3
196,24,5,2
196,25,2,4
196,26,3,5
196,27,0,3
196,28,0,3
196,29,4,1
196,30,2,4
196,31,1,6
196,32,4,1
196,33,1,6
196,34,1,6
196,35,3,5
196,36,2,4
197,1,4,1
197,2,5,6
197,3,1,3
197,4,2,5
197,5,4,1
197,6,0,4
197,7,5,6
197,8,2,5
197,9,3,2
197,10,0,4
197,11,0,4
197,12,4,1
197,13,2,5
197,14,1,3
197,15,4,1
197,16,1,3
197,17,1,3
197,18,3,2
197,19,2,5
197,20,0,4
197,21,1,3
197,22,5,6
197,23,4,1
197,24,4,1
197,25,3,2
197,26,3,2
197,27,1,3
197,28,0,4
197,29,3,2
197,30,5,6
197,31,0,4
197,32,2,5
197,33,2,5
197,34,5,6
197,35,5,6
197,36,3,2
198,1,0,4
198,2,5,2
198,3,2,1
198,4,3,6
198,5,0,4
198,6,0,4
198,7,4,5
198,8,2,1
198,9,1,3
198,10,4,5
198,11,1,3
198,12,1,3
198,13,3,6
198,14,2,1
198,15,0,4
198,16,1,3
198,17,5,2
198,18,4,5
198,19,4,5
198,20,3,6
198,21,3,6
198,22,1,3
198,23,0,4
198,24,3,6
198,25,5,2
198,26,0,4
198,27,2,1
198,28,2,1
198,29,5,2
198,30,5,2
198,31,3,6
198,32,4,5
198,33,5,2
198,34,1,3
198,35,2,1
198,36,4,5
199,1,3,2
199,2,2,4
199,3,0,5
199,4,1,3
199,5,5,6
199,6,4,1
199,7,4,1
199,8,3,2
199,9,3,2
199,10,1,3
199,11,0,5
199,12,3,2
199,13,5,6
199,14,0,5
199,15,2,4
199,16,2,4
199,17,5,6
199,18,5,6
199,19,3,2
199,20,4,1
199,21,5,6
199,22,1,3
199,23,2,4
199,24,4,1
199,25,0,5
199,26,5,6
199,27,2,4
199,28,3,2
199,29,0,5
199,30,0,5
199,31,4,1
199,32,2,4
199,33,1,3
199,34,4,1
199,35,1,3
199,36,1,3
200,1,5,6
200,2,5,6
200,3,3,4
200,4,4,3
200,5,5,6
200,6,1,2
200,7,2,1
200,8,4,3
200,9,0,5
200,10,5,6
200,11,2,1
200,12,3,4
200,13,0,5
200,14,0,5
200,15,4,3
200,16,2,1
200,17,1,2
200,18,4,3
200,19,1,2
200,20,1,2
200,21,3,4
200,22,2,1
200,23,0,5
200,24,1,2
200,25,5,6
200,26,4,3
200,27,4,3
200,28,3,4
200,29,3,4
200,30,1,2
200,31,0,5
200,32,3,4
200,33,5,6
200,34,0,5
200,35,2,1
200,36,2,1
201,1,2,5
201,2,1,6
201,3,4,4
201,4,1,6
201,5,1,6
201,6,3,1
201,7,2,5
201,8,0,2
201,9,1,6
201,10,5,3
201,11,4,4
201,12,4,4
201,13,3,1
201,14,3,1
201,15,1,6
201,16,0,2
201,17,3,1
201,18,5,3
201,19,0,2
201,20,2,5
201,21,2,5
201,22,5,3
201,23,5,3
201,24,3,1
201,25,4,4
201,26,5,3
201,27,1,6
201,28,2,5
201,29,4,4
201,30,0,2
201,31,5,3
201,32,2,5
201,33,3,1
201,34,0,2
201,35,0,2
201,36,4,4
202,1,4,4
202,2,2,1
202,3,1,6
202,4,4,4
202,5,1,6
202,6,1,6
202,7,3,2
202,8,2,1
202,9,0,3
202,10,1,6
202,11,5,5
202,12,4,4
202,13,4,4
202,14,3,2
202,15,3,2
202,16,1,6
202,17,0,3
202,18,3,2
202,19,5,5
202,20,0,3
202,21,2,1
202,22,2,1
202,23,5,5
202,24,5,5
202,25,3,2
202,26,4,4
202,27,5,5
202,28,1,6
202,29,2,1
202,30,4,4
202,31,0,3
202,32,5,5
202,33,2,1
202,34,3,2
202,35,0,3
202,36,0,3
203,1,0,1
203,2,3,3
203,3,5,6
203,4,0,1
203,5,2,5
203,6,2,5
203,7,5,6
203,8,5,6
203,9,3,3
203,10,4,2
203,11,5,6
203,12,1,4
203,13,2,5
203,14,4,2
203,15,0,1
203,16,5,6
203,17,2,5
203,18,3,3
203,19,0,1
203,20,0,1
203,21,4,2
203,22,2,5
203,23,1,4
203,24,4,2
203,25,1,4
203,26,1,4
203,27,3,3
203,28,2,5
203,29,0,1
203,30,1,4
203,31,5,6
203,32,4,2
203,33,4,2
203,34,3,3
203,35,3,3
203,36,1,4
204,1,5,4
204,2,4,6
204,3,4,6
204,4,3,2
204,5,3,2
204,6,1,1
204,7,0,3
204,8,3,2
204,9,5,4
204,10,0,3
204,11,2,5
204,12,2,5
204,13,5,4
204,14,5,4
204,15,3,2
204,16,4,6
204,17,5,4
204,18,1,1
204,19,2,5
204,20,4,6
204,21,0,3
204,22,5,4
204,23,2,5
204,24,3,2
204,25,0,3
204,26,0,3
204,27,4,6
204,28,2,5
204,29,1,1
204,30,4,6
204,31,1,1
204,32,1,1
204,33,3,2
204,34,2,5
204,35,0,3
204,36,1,1
205,1,4,3
205,2,1,5
205,3,1,5
205,4,3,2
205,5,2,6
205,6,0,1
205,7,1,5
205,8,5,4
205,9,4,3
205,10,4,3
205,11,3,2
205,12,3,2
205,13,1,5
205,14,0,1
205,15,3,2
205,16,5,4
205,17,0,1
205,18,2,6
205,19,2,6
205,20,5,4
205,21,5,4
205,22,3,2
205,23,4,3
205,24,5,4
205,25,1,5
205,26,2,6
205,27,4,3
205,28,0,1
205,29,5,4
205,30,2,6
205,31,3,2
205,32,0,1
205,33,0,1
205,34,4,3
205,35,2,6
205,36,1,5
206,1,4,4
206,2,0,6
206,3,5,1
206,4,2,3
206,5,3,2
206,6,0,6
206,7,0,6
206,8,4,4
206,9,2,3
206,10,1,5
206,11,4,4
206,12,1,5
206,13,1,5
206,14,3,2
206,15,2,3
206,16,0,6
206,17,1,5
206,18,5,1
206,19,4,4
206,20,4,4
206,21,3,2
206,22,3,2
206,23,1,5
206,24,0,6
206,25,3,2
206,26,5,1
206,27,0,6
206,28,2,3
206,29,2,3
206,30,5,1
206,31,5,1
206,32,3,2
206,33,4,4
206,34,5,1
206,35,1,5
206,36,2,3
207,1,1,3
207,2,5,5
207,3,4,2
207,4,4,2
207,5,3,1
207,6,3,1
207,7,1,3
207,8,0,4
207,9,3,1
207,10,5,5
207,11,0,4
207,12,2,6
207,13,2,6
207,14,5,5
207,15,5,5
207,16,3,1
207,17,4,2
207,18,5,5
207,19,1,3
207,20,2,6
207,21,4,2
207,22,0,4
207,23,5,5
207,24,2,6
207,25,3,1
207,26,0,4
207,27,0,4
207,28,4,2
207,29,2,6
207,30,1,3
207,31,4,2
207,32,1,3
207,33,1,3
207,34,3,1
207,35,2,6
207,36,0,4
208,1,0,3
208,2,1,1
208,3,5,2
208,4,4,4
208,5,4,4
208,6,3,5
208,7,3,5
208,8,1,1
208,9,0,3
208,10,3,5
208,11,5,2
208,12,0,3
208,13,2,6
208,14,2,6
208,15,5,2
208,16,5,2
208,17,3,5
208,18,4,4
208,19,5,2
208,20,1,1
208,21,2,6
208,22,4,4
208,23,0,3
208,24,5,2
208,25,2,6
208,26,3,5
208,27,0,3
208,28,0,3
208,29,4,4
208,30,2,6
208,31,1,1
208,32,4,4
208,33,1,1
208,34,1,1
208,35,3,5
208,36,2,6
209,1,1,1
209,2,5,6
209,3,4,5
209,4,4,5
209,5,3,4
209,6,3,4
209,7,1,1
209,8,0,3
209,9,3,4
209,10,5,6
209,11,0,3
209,12,2,2
209,13,2,2
209,14,5,6
209,15,5,6
209,16,3,4
209,17,4,5
209,18,5,6
209,19,1,1
209,20,2,2
209,21,4,5
209,22,0,3
209,23,5,6
209,24,2,2
209,25,3,4
209,26,0,3
209,27,0,3
209,28,4,5
209,29,2,2
209,30,1,1
209,31,4,5
209,32,1,1
209,33,1,1
209,34,3,4
209,35,2,2
209,36,0,3
210,1,3,6
210,2,2,5
210,3,0,2
210,4,1,4
210,5,5,3
210,6,4,1
210,7,4,1
210,8,3,6
210,9,3,6
210,10,1,4
210,11,0,2
210,12,3,6
210,13,5,3
210,14,0,2
210,15,2,5
210,16,2,5
210,17,5,3
210,18,5,3
210,19,3,6
210,20,4,1
210,21,5,3
210,22,1,4
210,23,2,5
210,24,4,1
210,25,0,2
210,26,5,3
210,27,2,5
210,28,3,6
210,29,0,2
210,30,0,2
210,31,4,1
210,32,2,5
210,33,1,4
210,34,4,1
210,35,1,4
210,36,1,4
211,1,0,5
211,2,5,2
211,3,2,1
211,4,3,3
211,5,0,5
211,6,0,5
211,7,4,6
211,8,2,1
211,9,1,4
211,10,4,6
211,11,1,4
211,12,1,4
211,13,3,3
211,14,2,1
211,15,0,5
211,16,1,4
211,17,5,2
211,18,4,6
211,19,4,6
211,20,3,3
211,21,3,3
211,22,1,4
211,23,0,5
211,24,3,3
211,25,5,2
211,26,0,5
211,27,2,1
211,28,2,1
211,29,5,2
211,30,5,2
211,31,3,3
211,32,4,6
211,33,5,2
211,34,1,4
211,35,2,1
211,36,4,6
212,1,3,2
212,2,4,6
212,3,5,4
212,4,1,1
212,5,2,3
212,6,4,6
212,7,0,5
212,8,5,4
212,9,2,3
212,10,3,2
212,11,0,5
212,12,0,5
212,13,4,6
212,14,2,3
212,15,1,1
212,16,4,6
212,17,1,1
212,18,1,1
212,19,3,2
212,20,2,3
212,21,0,5
212,22,1,1
212,23,5,4
212,24,4,6
212,25,4,6
212,26,3,2
212,27,3,2
212,28,1,1
212,29,0,5
212,30,3,2
212,31,5,4
212,32,0,5
212,33,2,3
212,34,2,3
212,35,5,4
212,36,5,4
213,1,3,4
213,2,2,3
213,3,0,1
213,4,1,6
213,5,5,5
213,6,4,2
213,7,4,2
213,8,3,4
213,9,3,4
213,10,1,6
213,11,0,1
213,12,3,4
213,13,5,5
213,14,0,1
213,15,2,3
213,16,2,3
213,17,5,5
213,18,5,5
213,19,3,4
213,20,4,2
213,21,5,5
213,22,1,6
213,23,2,3
213,24,4,2
213,25,0,1
213,26,5,5
213,27,2,3
213,28,3,4
213,29,0,1
213,30,0,1
213,31,4,2
213,32,2,3
213,33,1,6
213,34,4,2
213,35,1,6
213,36,1,6
214,1,1,4
214,2,3,1
214,3,2,3
214,4,0,5
214,5,1,4
214,6,5,6
214,7,4,2
214,8,4,2
214,9,3,1
214,10,3,1
214,11,1,4
214,12,0,5
214,13,3,1
214,14,5,6
214,15,0,5
214,16,2,3
214,17,2,3
214,18,5,6
214,19,5,6
214,20,3,1
214,21,4,2
214,22,5,6
214,23,1,4
214,24,2,3
214,25,4,2
214,26,0,5
214,27,5,6
214,28,2,3
214,29,3,1
214,30,0,5
214,31,0,5
214,32,4,2
214,33,2,3
214,34,1,4
214,35,4,2
214,36,1,4
215,1,4,4
215,2,4,4
215,3,3,6
215,4,3,6
215,5,1,3
215,6,0,1
215,7,3,6
215,8,5,5
215,9,0,1
215,10,2,2
215,11,2,2
215,12,5,5
215,13,5,5
215,14,3,6
215,15,4,4
215,16,5,5
215,17,1,3
215,18,2,2
215,19,4,4
215,20,0,1
215,21,5,5
215,22,2,2
215,23,3,6
215,24,0,1
215,25,0,1
215,26,4,4
215,27,2,2
215,28,1,3
215,29,4,4
215,30,1,3
215,31,1,3
215,32,3,6
215,33,2,2
215,34,0,1
215,35,1,3
215,36,5,5
216,1,2,2
216,2,4,3
216,3,0,6
216,4,5,4
216,5,2,2
216,6,3,1
216,7,0,6
216,8,0,6
216,9,4,3
216,10,2,2
216,11,1,5
216,12,4,3
216,13,1,5
216,14,1,5
216,15,3,1
216,16,2,2
216,17,0,6
216,18,1,5
216,19,5,4
216,20,4,3
216,21,4,3
216,22,3,1
216,23,3,1
216,24,1,5
216,25,0,6
216,26,3,1
216,27,5,4
216,28,0,6
216,29,2,2
216,30,2,2
216,31,5,4
216,32,5,4
216,33,3,1
216,34,4,3
216,35,5,4
216,36,1,5
217,1,4,4
217,2,3,2
217,3,3,2
217,4,1,5
217,5,0,1
217,6,3,2
217,7,5,6
217,8,0,1
217,9,2,3
217,10,2,3
217,11,5,6
217,12,5,6
217,13,3,2
217,14,4,4
217,15,5,6
217,16,1,5
217,17,2,3
217,18,4,4
217,19,0,1
217,20,5,6
217,21,2,3
217,22,3,2
217,23,0,1
217,24,0,1
217,25,4,4
217,26,2,3
217,27,1,5
217,28,4,4
217,29,1,5
217,30,1,5
217,31,3,2
217,32,2,3
217,33,0,1
217,34,1,5
217,35,5,6
217,36,4,4
218,1,4,5
218,2,0,1
218,3,5,4
218,4,2,6
218,5,3,2
218,6,0,1
218,7,0,1
218,8,4,5
218,9,2,6
218,10,1,3
218,11,4,5
218,12,1,3
218,13,1,3
218,14,3,2
218,15,2,6
218,16,0,1
218,17,1,3
218,18,5,4
218,19,4,5
218,20,4,5
218,21,3,2
218,22,3,2
218,23,1,3
218,24,0,1
218,25,3,2
218,26,5,4
218,27,0,1
218,28,2,6
218,29,2,6
218,30,5,4
218,31,5,4
218,32,3,2
218,33,4,5
218,34,5,4
218,35,1,3
218,36,2,6
219,1,2,4
219,2,5,5
219,3,5,5
219,4,3,2
219,5,4,3
219,6,5,5
219,7,1,1
219,8,2,4
219,9,4,3
219,10,0,6
219,11,5,5
219,12,2,4
219,13,3,2
219,14,0,6
219,15,0,6
219,16,4,3
219,17,2,4
219,18,1,1
219,19,4,3
219,20,1,1
219,21,1,1
219,22,3,2
219,23,2,4
219,24,0,6
219,25,1,1
219,26,5,5
219,27,4,3
219,28,4,3
219,29,3,2
219,30,3,2
219,31,1,1
219,32,0,6
219,33,3,2
219,34,5,5
219,35,0,6
219,36,2,4
220,1,3,4
220,2,2,1
220,3,0,3
220,4,1,6
220,5,5,2
220,6,4,5
220,7,4,5
220,8,3,4
220,9,3,4
220,10,1,6
220,11,0,3
220,12,3,4
220,13,5,2
220,14,0,3
220,15,2,1
220,16,2,1
220,17,5,2
220,18,5,2
220,19,3,4
220,20,4,5
220,21,5,2
220,22,1,6
220,23,2,1
220,24,4,5
220,25,0,3
220,26,5,2
220,27,2,1
220,28,3,4
220,29,0,3
220,30,0,3
220,31,4,5
220,32,2,1
220,33,1,6
220,34,4,5
220,35,1,6
220,36,1,6
221,1,4,6
221,2,3,5
221,3,3,5
221,4,1,3
221,5,0,4
221,6,3,5
221,7,5,2
221,8,0,4
221,9,2,1
221,10,2,1
221,11,5,2
221,12,5,2
221,13,3,5
221,14,4,6
221,15,5,2
221,16,1,3
221,17,2,1
221,18,4,6
221,19,0,4
221,20,5,2
221,21,2,1
221,22,3,5
221,23,0,4
221,24,0,4
221,25,4,6
221,26,2,1
221,27,1,3
221,28,4,6
221,29,1,3
221,30,1,3
221,31,3,5
221,32,2,1
221,33,0,4
221,34,1,3
221,35,5,2
221,36,4,6
222,1,4,2
222,2,4,2
222,3,3,6
222,4,3,6
222,5,1,3
222,6,0,1
222,7,3,6
222,8,5,5
222,9,0,1
222,10,2,4
222,11,2,4
222,12,5,5
222,13,5,5
222,14,3,6
222,15,4,2
222,16,5,5
222,17,1,3
222,18,2,4
222,19,4,2
222,20,0,1
222,21,5,5
222,22,2,4
222,23,3,6
222,24,0,1
222,25,0,1
222,26,4,2
222,27,2,4
222,28,1,3
222,29,4,2
222,30,1,3
222,31,1,3
222,32,3,6
222,33,2,4
222,34,0,1
222,35,1,3
222,36,5,5
223,1,1,5
223,2,0,2
223,3,3,1
223,4,5,4
223,5,0,2
223,6,2,6
223,7,2,6
223,8,5,4
223,9,5,4
223,10,3,1
223,11,4,3
223,12,5,4
223,13,1,5
223,14,2,6
223,15,4,3
223,16,0,2
223,17,5,4
223,18,2,6
223,19,3,1
223,20,0,2
223,21,0,2
223,22,4,3
223,23,2,6
223,24,1,5
223,25,4,3
223,26,1,5
223,27,1,5
223,28,3,1
223,29,2,6
223,30,0,2
223,31,1,5
223,32,5,4
223,33,4,3
223,34,4,3
223,35,3,1
223,36,3,1
224,1,5,3
224,2,4,1
224,3,4,1
224,4,3,2
224,5,3,2
224,6,1,5
224,7,0,4
224,8,3,2
224,9,5,3
224,10,0,4
224,11,2,6
224,12,2,6
224,13,5,3
224,14,5,3
224,15,3,2
224,16,4,1
224,17,5,3
224,18,1,5
224,19,2,6
224,20,4,1
224,21,0,4
224,22,5,3
224,23,2,6
224,24,3,2
224,25,0,4
224,26,0,4
224,27,4,1
224,28,2,6
224,29,1,5
224,30,4,1
224,31,1,5
224,32,1,5
224,33,3,2
224,34,2,6
224,35,0,4
224,36,1,5
225,1,5,3
225,2,1,6
225,3,2,2
225,4,4,5
225,5,0,1
225,6,5,3
225,7,2,2
225,8,3,4
225,9,0,1
225,10,0,1
225,11,4,5
225,12,2,2
225,13,1,6
225,14,4,5
225,15,1,6
225,16,1,6
225,17,3,4
225,18,2,2
225,19,0,1
225,20,1,6
225,21,5,3
225,22,4,5
225,23,4,5
225,24,3,4
225,25,3,4
225,26,1,6
225,27,0,1
225,28,3,4
225,29,5,3
225,30,0,1
225,31,2,2
225,32,2,2
225,33,5,3
225,34,5,3
225,35,3,4
225,36,4,5
226,1,2,1
226,2,2,1
226,3,5,5
226,4,5,5
226,5,3,4
226,6,4,6
226,7,5,5
226,8,1,3
226,9,2,1
226,10,4,6
226,11,0,2
226,12,5,5
226,13,2,1
226,14,3,4
226,15,0,2
226,16,0,2
226,17,4,6
226,18,2,1
226,19,1,3
226,20,4,6
226,21,1,3
226,22,1,3
226,23,3,4
226,24,2,1
226,25,0,2
226,26,1,3
226,27,5,5
226,28,4,6
226,29,4,6
226,30,3,4
226,31,3,4
226,32,1,3
226,33,0,2
226,34,3,4
226,35,5,5
226,36,0,2
227,1,0,6
227,2,4,3
227,3,2,5
227,4,1,4
227,5,4,3
227,6,1,4
227,7,1,4
227,8,3,1
227,9,2,5
227,10,0,6
227,11,1,4
227,12,5,2
227,13,4,3
227,14,4,3
227,15,3,1
227,16,3,1
227,17,1,4
227,18,0,6
227,19,3,1
227,20,5,2
227,21,0,6
227,22,2,5
